Cluster,UserID,TraceID,FramesetName,is attempted before,is finished before,is finished this time,# of conseuctive Incorrect,time divided by questions in this session
Normal,7753,trace 7598,TMInterpreting,0,FALSE,TRUE,0.228571429,24.74117647
Credit Seeking,7753,trace 7599,TMGeneralModel,0,FALSE,TRUE,0.343434343,9.869387755
Normal,7753,trace 7600,PairToSortCONPI,0,FALSE,TRUE,0.166666667,16.07058824
Credit Seeking,7753,trace 7601,LowerBound,0,TRUE,TRUE,0.388888889,9.6
Normal,7753,trace 7602,TwoMulExample,0,FALSE,TRUE,0,11.54117647
Normal,7753,trace 7603,TravelSalesman,0,FALSE,TRUE,0.045454545,26.58095238
Normal,7753,trace 7604,KClique,0,FALSE,TRUE,0.153846154,12.68333333
Normal,7753,trace 7605,SATProof,0,FALSE,TRUE,0.142857143,16.32307692
Normal,7753,trace 7606,TransformGrammarsFF,1,FALSE,TRUE,0,5.007407407
Credit Seeking,7753,trace 7607,RemoveUnitFF,1,FALSE,FALSE,0.666666667,1.15
Normal,7753,trace 7608,PDAAcceptanceEquivalenceFF,1,FALSE,TRUE,0,2.02
Credit Seeking,7756,trace 7609,LanguagesFS,0,FALSE,TRUE,0.435897436,20.4961039
Credit Seeking,7756,trace 7610,GrammarIntroFS,0,FALSE,TRUE,0.595744681,14.88387097
Normal,7756,trace 7611,SetDefFS,0,FALSE,TRUE,0,5.355555556
Normal,7756,trace 7612,SetNotationFS,0,FALSE,TRUE,0.142857143,48.8
Credit Seeking,7756,trace 7613,RelationsFS,0,FALSE,FALSE,0.285714286,326.1833333
Normal,7756,trace 7614,LanguagesFS,1,TRUE,TRUE,0,67.2
Normal,7756,trace 7615,SetNotationFS,1,FALSE,FALSE,0,19.3875
Normal,7756,trace 7616,RelationsFS,1,FALSE,TRUE,0.266666667,8.3
Credit Seeking,7756,trace 7617,EquivFS,0,FALSE,TRUE,0.466666667,14.8
Credit Seeking,7756,trace 7618,DFAintroFS,0,FALSE,TRUE,0.90430622,10.5875
Normal,7756,trace 7619,DFAadvancedFS,0,FALSE,TRUE,0.058823529,29.2625
Normal,7756,trace 7620,NFAFS,0,FALSE,TRUE,0,19.48235294
Normal,7756,trace 7621,NFAequivFS,0,FALSE,TRUE,0,3.4
Normal,7756,trace 7622,NFA2DFAlargeExFS,0,FALSE,TRUE,0.222222222,12.39230769
Normal,7756,trace 7623,NFAequivFS,1,TRUE,TRUE,0,0.1
Normal,7756,trace 7624,DFAMinFS,0,FALSE,TRUE,0.047619048,9.66
Normal,7756,trace 7625,DFAMinEx1FS,0,FALSE,TRUE,0.09375,4.780645161
Normal,7756,trace 7626,DFAMinEx2FS,0,FALSE,TRUE,0.083333333,8.948571429
Credit Seeking,7756,trace 7627,RegExFS,0,FALSE,TRUE,0.847533632,27.24414414
Normal,7756,trace 7628,RegEx2NFA1FS,0,FALSE,TRUE,0,4.290909091
Normal,7756,trace 7629,RegEx2NFAorFS,0,FALSE,TRUE,0,4.133333333
Normal,7756,trace 7630,RegEx2NFAcatFS,0,FALSE,TRUE,0.071428571,5.630769231
Normal,7756,trace 7631,RegEx2NFAstarFS,0,FALSE,TRUE,0.076923077,4.516666667
Credit Seeking,7756,trace 7632,RegEXtoNFAExampleFF,0,FALSE,TRUE,0.304347826,5.327272727
Normal,7756,trace 7633,ConvertRLREFF,0,FALSE,TRUE,0,6.71
Credit Seeking,7756,trace 7634,RegularGrammarFF,0,FALSE,TRUE,0.734042553,8.195698925
Normal,7756,trace 7635,NFAToREFF,0,FALSE,TRUE,0.185185185,9.853846154
Normal,7756,trace 7636,REtoFAExampleFF,0,FALSE,TRUE,0,6.62
Normal,7756,trace 7637,RightLinearRGFF,0,FALSE,TRUE,0,6.68
Normal,7756,trace 7638,NFAToReExampleFF,0,FALSE,TRUE,0.066666667,9.657142857
Normal,7756,trace 7639,LeftLinearGrammarFF,0,FALSE,TRUE,0.069767442,101.6952381
Credit Seeking,7756,trace 7640,RegEXtoRegGrammarFF,0,FALSE,TRUE,0.375,10.91272727
Normal,7756,trace 7641,RegEXtoLeftRegGrammarFF,0,FALSE,TRUE,0.28,5.330612245
Normal,7756,trace 7642,introToNonRegularFF,0,FALSE,TRUE,0,4.305882353
Normal,7756,trace 7643,introToPumpingFF,0,FALSE,TRUE,0.153846154,7.183333333
Normal,7756,trace 7644,PLExample1FF,0,FALSE,TRUE,0.163934426,23.40333333
Normal,7756,trace 7645,PLExample2FF,0,FALSE,TRUE,0.205128205,10.84736842
Normal,7756,trace 7646,PLExample3FF,0,FALSE,TRUE,0,7.144827586
Normal,7756,trace 7647,PLExample4FF,0,FALSE,TRUE,0,5.046153846
Normal,7756,trace 7648,PLExample5FF,0,FALSE,TRUE,0,9.05
Normal,7756,trace 7649,PLExample6FF,0,FALSE,TRUE,0.052631579,9.545945946
Normal,7756,trace 7650,ClosurePropertiesFF,0,FALSE,TRUE,0.125,4.457142857
Normal,7756,trace 7651,ClosurePropertiesExample1FF,0,FALSE,TRUE,0,32.2
Normal,7756,trace 7652,ClosurePropertiesExample2FF,0,FALSE,TRUE,0,10.275
Normal,7756,trace 7653,ClosurePropertiesExample3FF,0,FALSE,TRUE,0,3.133333333
Credit Seeking,7756,trace 7654,ContextFreeLanguagesFF,0,FALSE,TRUE,0.475409836,5.82
Normal,7756,trace 7655,CFGDerivationsFF,0,FALSE,TRUE,0.049180328,7.07
Normal,7756,trace 7656,DerivationTreesFF,0,TRUE,TRUE,0,4.825
Credit Seeking,7756,trace 7657,MembershipProblemFF,0,FALSE,TRUE,0.333333333,9.6
Credit Seeking,7756,trace 7658,AmbiguityFF,0,FALSE,TRUE,0.489795918,4.733333333
Normal,7756,trace 7659,STA,0,FALSE,TRUE,0,3.32
Credit Seeking,7756,trace 7661,PDA,0,FALSE,TRUE,0.6,10.66206897
Normal,7756,trace 7662,PDATransitionsFF,0,FALSE,TRUE,0.045454545,5.676190476
Normal,7756,trace 7663,PDAAcceptanceFF,0,FALSE,TRUE,0.022222222,7.640909091
Normal,7756,trace 7664,PDAEmptyStackAcceptanceFF,0,FALSE,TRUE,0,7.21025641
Normal,7756,trace 7665,PDAAcceptanceEquivalenceFF,0,FALSE,TRUE,0,4718.956818
Credit Seeking,7756,trace 7666,PDACFLFF,0,TRUE,TRUE,0.359550562,2743.797727
Normal,7756,trace 7667,DPDAFF,0,FALSE,TRUE,0.181818182,5.914285714
Normal,7756,trace 7668,NCFLversusDCFLFF,0,FALSE,TRUE,0,7.025
Normal,7756,trace 7669,GrammarsForDCFLFF,0,FALSE,TRUE,0,3.2
Normal,7756,trace 7670,CFLClosurePropertiesFF,0,FALSE,TRUE,0.071428571,140.4888889
Normal,7756,trace 7671,CFLPumpingLemmaExample1FF,0,FALSE,FALSE,0.142857143,193.1833333
Normal,7756,trace 7672,CFLPumpingLemmaFF,0,FALSE,TRUE,0,3.2
Normal,7756,trace 7673,CFLPumpingLemmaExample1FF,1,FALSE,TRUE,0.029411765,5.006060606
Normal,7756,trace 7674,CFLPumpingLemmaExample2FF,0,FALSE,FALSE,0,9.431428571
Normal,7756,trace 7675,CFLPumpingLemmaExample3FF,0,FALSE,TRUE,0,7.975
Normal,7756,trace 7676,CFLPumpingLemmaExample4FF,0,TRUE,TRUE,0.04,10.49387755
Normal,7756,trace 7677,CFLPumpingLemmaExample5FF,0,FALSE,TRUE,0.132075472,8.388461538
Credit Seeking,7756,trace 7678,DPDAFF,1,FALSE,FALSE,0.833333333,4.190909091
Normal,7756,trace 7679,NCFLProofFF,0,FALSE,TRUE,0,5.52
Normal,7756,trace 7680,CFLPumpingLemmaExample4FF,1,TRUE,FALSE,0.043478261,46.41363636
Normal,7756,trace 7681,TMGeneralModel,0,FALSE,FALSE,0,574.0111111
Normal,7756,trace 7682,TMComplicatedMachine3,0,FALSE,TRUE,0.034482759,5.9
Normal,7756,trace 7683,TMGeneralModel,1,FALSE,TRUE,0.278481013,12.55384615
Normal,7756,trace 7684,TMInterpreting,0,FALSE,TRUE,0.107142857,10.00740741
Credit Seeking,7756,trace 7685,TMDecidableVSAcceptable,0,FALSE,FALSE,0.5,12.82
Credit Seeking,7756,trace 7687,TMGeneralModel,1,FALSE,FALSE,0.714285714,3.183333333
Normal,7756,trace 7688,TMDecidableVSAcceptable,1,FALSE,TRUE,0,5.766666667
Normal,7756,trace 7689,PairToSortCONPI,0,FALSE,TRUE,0.210526316,4.844444444
Credit Seeking,7756,trace 7690,LowerBound,0,FALSE,TRUE,0.333333333,242.0142857
Normal,7756,trace 7691,TwoMulExample,0,FALSE,TRUE,0,3.233333333
Normal,7756,trace 7692,TravelSalesman,0,FALSE,TRUE,0.222222222,6.084615385
Credit Seeking,7756,trace 7693,KClique,0,FALSE,TRUE,0.4,2.966666667
Normal,7756,trace 7694,SATProof,0,FALSE,TRUE,0,3.836363636
Credit Seeking,7756,trace 7695,NPCCoping,0,FALSE,TRUE,0.606060606,4.13125
Normal,7756,trace 7696,UnsolveableProblems1,0,FALSE,TRUE,0,2.927272727
Normal,7756,trace 7697,UnsolveableProblems2,0,FALSE,TRUE,0,2.65
Credit Seeking,7763,trace 7698,DFAFF,0,FALSE,FALSE,0.416666667,17605.03143
Normal,7763,trace 7699,FADefinitionsFF,0,FALSE,FALSE,0,18.82
Credit Seeking,7763,trace 7700,RelationsFF,0,FALSE,TRUE,0.344827586,1005.685714
Normal,7763,trace 7701,PairToSortCONPI,0,FALSE,FALSE,0,5.55
Normal,7763,trace 7703,SATProof,0,FALSE,FALSE,0.2,6.344444444
Normal,7763,trace 7704,UnsolveableProblems1,0,FALSE,FALSE,0,28.8875
Normal,7778,trace 7705,LanguagesFS,0,FALSE,TRUE,0.228070175,28.55714286
Credit Seeking,7778,trace 7706,GrammarIntroFS,0,FALSE,TRUE,0.47761194,36.16969697
Credit Seeking,7778,trace 7707,LanguagesFS,1,FALSE,FALSE,0.285714286,26.68333333
Normal,7778,trace 7708,SetDefFS,0,FALSE,TRUE,0,102122.8857
Normal,7778,trace 7709,SetNotationFS,0,FALSE,TRUE,0.27027027,7.783333333
Credit Seeking,7778,trace 7710,RelationsFS,0,FALSE,TRUE,0.617021277,5.613043478
Credit Seeking,7778,trace 7711,EquivFS,0,FALSE,TRUE,0.5625,4.28
Normal,7778,trace 7712,GrammarsForDCFLFF,0,FALSE,FALSE,0,14.22
Credit Seeking,7778,trace 7713,DFAintroFS,0,FALSE,TRUE,0.791304348,5.668421053
Normal,7778,trace 7714,DFAadvancedFS,0,FALSE,TRUE,0.0625,7.746666667
Normal,7778,trace 7715,NFAFS,0,FALSE,TRUE,0.24137931,9.792857143
Normal,7778,trace 7716,NFAequivFS,0,FALSE,TRUE,0,0.1
Normal,7778,trace 7717,NFA2DFAlargeExFS,0,FALSE,TRUE,0.12,31.55
Normal,7778,trace 7718,NFAequivFS,1,TRUE,TRUE,0,0.1
Normal,7778,trace 7719,DFAMinFS,0,FALSE,TRUE,0.047619048,2.21
Normal,7778,trace 7720,DFAMinEx1FS,0,FALSE,TRUE,0.119047619,1.785365854
Normal,7778,trace 7721,DFAMinEx2FS,0,FALSE,TRUE,0.075,1.569230769
Credit Seeking,7778,trace 7722,RegExFS,0,FALSE,FALSE,0.769230769,3.4
Credit Seeking,7778,trace 7723,RegularGrammarFF,0,FALSE,TRUE,0.405405405,4.672222222
Normal,7778,trace 7724,NFAToREFF,0,FALSE,TRUE,0,6.013333333
Credit Seeking,7778,trace 7725,ContextFreeLanguagesFF,0,FALSE,FALSE,0.791666667,2.4
Normal,7778,trace 7726,PDATransitionsFF,0,FALSE,FALSE,0,6.00625
Normal,7778,trace 7727,PDAAcceptanceEquivalenceFF,0,FALSE,FALSE,0,3.366666667
Normal,7778,trace 7728,NFAequivFS,1,TRUE,TRUE,0,0.1
Credit Seeking,7778,trace 7729,RegExFS,1,FALSE,TRUE,0.7,7.724050633
Normal,7778,trace 7730,RegEx2NFA1FS,0,FALSE,TRUE,0,11.65454545
Normal,7778,trace 7731,RegEx2NFAorFS,0,FALSE,TRUE,0,3.2
Normal,7778,trace 7732,RegEx2NFAcatFS,0,FALSE,TRUE,0.166666667,5.247058824
Normal,7778,trace 7733,RegEx2NFAstarFS,0,FALSE,TRUE,0,1.933333333
Normal,7778,trace 7734,RegEXtoNFAExampleFF,0,FALSE,TRUE,0.125,4.546666667
Normal,7778,trace 7735,ConvertRLREFF,0,FALSE,TRUE,0,17.43157895
Normal,7778,trace 7736,REtoFAExampleFF,0,FALSE,TRUE,0.235294118,2.95
Normal,7778,trace 7737,RightLinearRGFF,0,FALSE,TRUE,0.130434783,27.78181818
Normal,7778,trace 7738,NFAToReExampleFF,0,FALSE,TRUE,0,4.836363636
Normal,7778,trace 7739,LeftLinearGrammarFF,0,FALSE,TRUE,0.073170732,2.705
Normal,7778,trace 7740,RegEXtoRegGrammarFF,0,FALSE,TRUE,0.227272727,41.05116279
Credit Seeking,7778,trace 7741,RegEXtoLeftRegGrammarFF,0,FALSE,TRUE,0.372881356,5.262068966
Normal,7778,trace 7742,STA,0,FALSE,TRUE,0,3.92
Credit Seeking,7778,trace 7743,ClosureConceptFF,0,FALSE,TRUE,0.518518519,5.546153846
Normal,7778,trace 7744,ClosureRegularLangFF,0,FALSE,TRUE,0.142857143,13.01
Credit Seeking,7778,trace 7745,RegularLangClosedInterFF,0,FALSE,TRUE,0.385714286,4.727536232
Credit Seeking,7778,trace 7746,RightQuotientFF,0,TRUE,TRUE,0.441860465,1008.896471
Credit Seeking,7778,trace 7747,HomomorphismFF,0,FALSE,TRUE,0.37037037,2.007692308
Normal,7778,trace 7748,introToNonRegularFF,0,FALSE,TRUE,0,3.7625
Normal,7778,trace 7749,introToPumpingFF,0,FALSE,TRUE,0.25,2.613333333
Normal,7778,trace 7750,PLExample1FF,0,FALSE,TRUE,0.121212121,2.695384615
Normal,7778,trace 7751,PLExample2FF,0,FALSE,TRUE,0.155555556,2.368181818
Normal,7778,trace 7752,PLExample3FF,0,FALSE,TRUE,0.028571429,2.741176471
Normal,7778,trace 7753,PLExample4FF,0,FALSE,TRUE,0.128205128,2.584210526
Normal,7778,trace 7754,PLExample5FF,0,FALSE,TRUE,0.096774194,2.573333333
Normal,7778,trace 7755,PLExample6FF,0,FALSE,TRUE,0.139534884,3.004761905
Credit Seeking,7778,trace 7756,ClosurePropertiesFF,0,FALSE,TRUE,0.625,3.213333333
Normal,7778,trace 7757,ClosurePropertiesExample1FF,0,FALSE,TRUE,0.066666667,2.228571429
Normal,7778,trace 7758,ClosurePropertiesExample2FF,0,FALSE,TRUE,0.083333333,1.654545455
Normal,7778,trace 7759,ClosurePropertiesExample3FF,0,FALSE,TRUE,0,1.911111111
Credit Seeking,7778,trace 7760,ContextFreeLanguagesFF,1,FALSE,TRUE,0.348837209,6.647619048
Credit Seeking,7778,trace 7761,CFGDerivationsFF,0,FALSE,TRUE,0.349593496,4.854098361
Normal,7778,trace 7762,DerivationTreesFF,0,FALSE,FALSE,0.055555556,2.3
Credit Seeking,7778,trace 7763,MembershipProblemFF,0,FALSE,TRUE,0.446808511,12.4173913
Credit Seeking,7778,trace 7764,AmbiguityFF,0,FALSE,TRUE,0.568965517,3.722807018
Normal,7778,trace 7765,TransformGrammarsFF,0,FALSE,TRUE,0.027777778,2.462857143
Credit Seeking,7778,trace 7766,RemoveUselessFF,0,FALSE,TRUE,0.585858586,5.910204082
Normal,7778,trace 7767,RemoveLambdaFF,0,FALSE,TRUE,0.192307692,5.008
Credit Seeking,7778,trace 7768,RemoveUnitFF,0,FALSE,TRUE,0.549180328,4.092561983
Normal,7778,trace 7769,ChomskyNormalFormFF,0,FALSE,TRUE,0,2.28
Credit Seeking,7778,trace 7770,GreibachNormalFormFF,0,FALSE,TRUE,0.322033898,3.037931034
Normal,7778,trace 7771,PDA,0,FALSE,TRUE,0.058823529,6.6375
Normal,7778,trace 7772,PDATransitionsFF,1,TRUE,TRUE,0,1.413333333
Credit Seeking,7778,trace 7773,PDAAcceptanceFF,0,FALSE,TRUE,0.32183908,2.08372093
Credit Seeking,7778,trace 7774,PDAEmptyStackAcceptanceFF,0,FALSE,TRUE,0.296296296,1.9775
Normal,7778,trace 7775,PDAAcceptanceEquivalenceFF,1,FALSE,TRUE,0,2.122222222
Credit Seeking,7778,trace 7776,PDACFLFF,0,FALSE,TRUE,0.347368421,2.491489362
Normal,7778,trace 7777,DPDAFF,0,FALSE,TRUE,0,3.010526316
Normal,7778,trace 7778,NCFLProofFF,0,FALSE,TRUE,0,2.183333333
Normal,7778,trace 7779,NCFLversusDCFLFF,0,FALSE,TRUE,0.083333333,1.654545455
Normal,7778,trace 7780,GrammarsForDCFLFF,1,FALSE,TRUE,0,2.24
Normal,7778,trace 7781,CFLClosurePropertiesFF,0,FALSE,TRUE,0.121212121,2.0375
Normal,7778,trace 7782,CFLPumpingLemmaFF,0,FALSE,TRUE,0,1.866666667
Credit Seeking,7778,trace 7783,CFLPumpingLemmaExample1FF,0,FALSE,TRUE,0.619834711,3.276666667
Normal,7778,trace 7784,CFLPumpingLemmaExample2FF,0,FALSE,FALSE,0.142857143,2.310909091
Normal,7778,trace 7785,CFLPumpingLemmaExample3FF,0,FALSE,TRUE,0.105263158,2.410810811
Normal,7778,trace 7786,CFLPumpingLemmaExample4FF,0,FALSE,TRUE,0.194805195,2.042105263
Credit Seeking,7778,trace 7787,CFLPumpingLemmaExample5FF,0,FALSE,FALSE,0.921568627,160.0511236
Normal,7778,trace 7788,TMGeneralModel,0,FALSE,TRUE,0.172413793,3.723255814
Credit Seeking,7778,trace 7789,TMInterpreting,0,FALSE,TRUE,0.302325581,2.671428571
Normal,7778,trace 7790,TMDecidableVSAcceptable,0,FALSE,TRUE,0.0625,2.08
Normal,7778,trace 7791,TMComplicatedMachine3,0,FALSE,TRUE,0.115384615,2.648
Credit Seeking,7778,trace 7792,PairToSortCONPI,0,FALSE,TRUE,0.407407407,3.276923077
Credit Seeking,7778,trace 7793,LowerBound,0,FALSE,FALSE,0.666666667,2.888235294
Normal,7778,trace 7794,TwoMulExample,0,FALSE,TRUE,0,4.052173913
Normal,7778,trace 7795,TravelSalesman,0,FALSE,TRUE,0,5.095652174
Normal,7778,trace 7796,KClique,0,FALSE,TRUE,0,3.018181818
Normal,7778,trace 7797,SATProof,0,FALSE,TRUE,0.071428571,2.246153846
Normal,7778,trace 7798,NPCCoping,0,FALSE,TRUE,0.2,2.642105263
Normal,7778,trace 7799,UnsolveableProblems1,0,FALSE,TRUE,0,4.016666667
Normal,7778,trace 7800,UnsolveableProblems2,0,FALSE,TRUE,0,2.885714286
Credit Seeking,7778,trace 7801,CFLPumpingLemmaExample5FF,1,FALSE,TRUE,0.483333333,151.6305085
Normal,7940,trace 7802,introToNonRegularFF,0,FALSE,TRUE,0,9.514285714
Normal,7940,trace 7803,introToPumpingFF,0,FALSE,TRUE,0,11.9
Normal,7940,trace 7804,PLExample1FF,0,FALSE,TRUE,0.08,7.8
Normal,7940,trace 7805,PLExample2FF,0,FALSE,TRUE,0.0625,5.619354839
Normal,7940,trace 7806,PLExample3FF,0,FALSE,TRUE,0.033333333,6.248275862
Normal,7940,trace 7807,PLExample4FF,0,FALSE,FALSE,0,54.3
Normal,7940,trace 7809,PLExample4FF,1,FALSE,TRUE,0,2.466666667
Normal,7940,trace 7810,PLExample5FF,0,FALSE,TRUE,0.178571429,29.26666667
Credit Seeking,7940,trace 7811,ClosurePropertiesFF,0,FALSE,FALSE,0.666666667,1.8875
Normal,7940,trace 7812,PLExample1FF,1,FALSE,FALSE,0,43.55
Credit Seeking,7940,trace 7813,ClosurePropertiesFF,1,FALSE,FALSE,0.666666667,17.15714286
Normal,7940,trace 7814,HomomorphismFF,0,FALSE,TRUE,0,11.275
Credit Seeking,7940,trace 7815,ClosurePropertiesExample1FF,0,FALSE,FALSE,0.375,3.728571429
Normal,7940,trace 7816,ClosurePropertiesExample3FF,0,FALSE,FALSE,0,2.55
Normal,7940,trace 7817,ClosurePropertiesExample2FF,0,FALSE,FALSE,0,3.55
Normal,7940,trace 7818,ClosurePropertiesExample1FF,1,FALSE,TRUE,0,6.15
Normal,7940,trace 7819,ClosurePropertiesExample3FF,1,FALSE,FALSE,0,0.55
Normal,7940,trace 7820,MajorConceptsFF,0,FALSE,TRUE,0.216666667,5.257627119
Normal,7940,trace 7821,GrammarIntroFF,0,FALSE,TRUE,0.215686275,6.284
Normal,7940,trace 7822,SetDefFF,0,FALSE,TRUE,0,0.44
Credit Seeking,7940,trace 7823,SetCommonSymbolsFF,0,FALSE,TRUE,0.351351351,23.75555556
Credit Seeking,7940,trace 7824,RelationsFF,0,FALSE,FALSE,0.4,2.525
Credit Seeking,7940,trace 7825,PDA,0,FALSE,TRUE,0.704918033,34.63666667
Normal,7940,trace 7826,PDATransitionsFF,0,TRUE,TRUE,0,6.175
Normal,7940,trace 7827,PDAAcceptanceFF,0,FALSE,TRUE,0.183333333,6.122033898
Normal,7940,trace 7828,PDAEmptyStackAcceptanceFF,0,FALSE,TRUE,0,5.882926829
Normal,7940,trace 7830,PDAAcceptanceFF,1,FALSE,FALSE,0,3.05
Credit Seeking,7940,trace 7831,PDACFLFF,0,FALSE,TRUE,0.474226804,12.21041667
Normal,7940,trace 7833,TMInterpreting,0,FALSE,FALSE,0.2,3.775
Credit Seeking,7940,trace 7834,TMGeneralModel,0,FALSE,FALSE,0.338461538,4.7375
Credit Seeking,7940,trace 7835,ContextFreeLanguagesFF,0,FALSE,FALSE,0.820512821,5.403896104
Credit Seeking,7940,trace 7836,RemoveUselessFF,0,FALSE,TRUE,0.486486486,39.30410959
Normal,7940,trace 7837,PDAAcceptanceEquivalenceFF,0,FALSE,TRUE,0,3.190909091
Normal,7940,trace 7838,CFLClosurePropertiesFF,0,FALSE,TRUE,0,12.46363636
Normal,7940,trace 7839,CFLPumpingLemmaFF,0,FALSE,TRUE,0,4.852631579
Normal,7940,trace 7840,CFLPumpingLemmaExample1FF,0,FALSE,TRUE,0.18,15.20816327
Normal,7940,trace 7841,ChomskyNormalFormFF,0,FALSE,TRUE,0,7.325
Normal,7940,trace 7842,GreibachNormalFormFF,0,FALSE,TRUE,0.225,5.569230769
Credit Seeking,7940,trace 7843,PairToSortCONPI,0,FALSE,FALSE,0.411764706,1.825
Normal,7940,trace 7844,TravelSalesman,0,FALSE,TRUE,0.071428571,7.22962963
Credit Seeking,7940,trace 7845,NFA2DFAFrames,0,FALSE,TRUE,0.465517241,15.84561404
Normal,7942,trace 7846,LanguagesFS,0,FALSE,TRUE,0.045454545,24.95813953
Normal,7942,trace 7847,GrammarIntroFS,0,FALSE,TRUE,0.055555556,30.86285714
Normal,7942,trace 7848,SetDefFS,0,FALSE,TRUE,0,63.74285714
Credit Seeking,7942,trace 7849,SetNotationFS,0,FALSE,FALSE,0.76056338,5.417142857
Normal,7942,trace 7850,RelationsFS,0,FALSE,TRUE,0.263157895,44.4
Credit Seeking,7942,trace 7851,DFAintroFS,0,FALSE,TRUE,0.487179487,31.68947368
Normal,7942,trace 7852,DFAadvancedFS,0,FALSE,TRUE,0.058823529,18.0125
Credit Seeking,7942,trace 7853,NFAFS,0,FALSE,TRUE,0.482142857,84.82181818
Normal,7942,trace 7854,NFAequivFS,0,FALSE,TRUE,0,0.1
Normal,7942,trace 7855,NFA2DFAlargeExFS,0,FALSE,TRUE,0.08,15.71666667
Normal,7942,trace 7856,DFAMinFS,0,FALSE,TRUE,0,2216.236364
Normal,7942,trace 7857,DFAMinEx1FS,0,FALSE,TRUE,0,11.208
Normal,7942,trace 7858,DFAMinEx2FS,0,FALSE,TRUE,0,13.128
Normal,7942,trace 7859,NFA2DFAlargeExFS,1,FALSE,FALSE,0,1.05
Normal,7942,trace 7860,SetNotationFS,1,FALSE,TRUE,0,10.43333333
Credit Seeking,7942,trace 7861,LanguagesFS,1,FALSE,FALSE,0.333333333,11.8875
Normal,7942,trace 7863,DFAadvancedFS,1,FALSE,FALSE,0.2,7.275
Credit Seeking,7942,trace 7864,RegExFS,0,FALSE,TRUE,0.45,82.22372881
Normal,7942,trace 7865,RegEx2NFA1FS,0,FALSE,TRUE,0,9.146666667
Normal,7942,trace 7866,RegEx2NFAorFS,0,FALSE,TRUE,0,14.02222222
Normal,7942,trace 7867,RegEx2NFAcatFS,0,FALSE,TRUE,0,10.68888889
Normal,7942,trace 7868,RegEx2NFAstarFS,0,FALSE,TRUE,0,7.9
Normal,7942,trace 7869,RegEXtoNFAExampleFF,0,FALSE,TRUE,0,19.10909091
Normal,7942,trace 7870,ConvertRLREFF,0,FALSE,TRUE,0,48.48235294
Credit Seeking,7942,trace 7871,RegExFS,1,FALSE,FALSE,0.5,4.82
Credit Seeking,7942,trace 7872,RegularGrammarFF,0,FALSE,TRUE,0.6,8.681355932
Normal,7942,trace 7873,NFAToREFF,0,FALSE,TRUE,0.058823529,18.0125
Normal,7942,trace 7875,ClosurePropertiesFF,0,FALSE,FALSE,0.25,1.033333333
Credit Seeking,7942,trace 7876,ContextFreeLanguagesFF,0,FALSE,FALSE,0.538461538,6.186842105
Normal,7942,trace 7877,DerivationTreesFF,0,FALSE,TRUE,0,5.6375
Normal,7942,trace 7878,PDACFLFF,0,FALSE,FALSE,0,6.122222222
Normal,7942,trace 7879,PDA,0,FALSE,FALSE,0,29.87142857
Normal,7942,trace 7880,RightLinearRGFF,0,FALSE,TRUE,0,6.68
Normal,7942,trace 7881,RegEXtoLeftRegGrammarFF,0,FALSE,FALSE,0,1.3
Normal,7942,trace 7882,STA,0,FALSE,TRUE,0,2.8
Credit Seeking,7942,trace 7883,RegEXtoLeftRegGrammarFF,1,FALSE,FALSE,0.823529412,2.2
Normal,7942,trace 7884,LeftLinearGrammarFF,0,FALSE,FALSE,0,2.033333333
Credit Seeking,7942,trace 7885,RegEXtoLeftRegGrammarFF,1,FALSE,FALSE,0.564516129,4.903278689
Normal,7942,trace 7886,ContextFreeLanguagesFF,1,FALSE,TRUE,0.225806452,6.84
Credit Seeking,7942,trace 7887,RemoveUnitFF,0,FALSE,FALSE,0.757575758,9.491836735
Normal,7942,trace 7888,ChomskyNormalFormFF,0,FALSE,FALSE,0.153846154,4.425
Normal,7942,trace 7889,PDA,1,FALSE,TRUE,0.111111111,6.65
Normal,7942,trace 7890,PDATransitionsFF,0,FALSE,TRUE,0,9.418181818
Normal,7942,trace 7891,PDAAcceptanceFF,0,FALSE,TRUE,0.153846154,11.98431373
Normal,7942,trace 7892,PDAAcceptanceEquivalenceFF,0,FALSE,FALSE,0,3.05
Normal,7942,trace 7893,PDAEmptyStackAcceptanceFF,0,FALSE,FALSE,0,9.546153846
Normal,7942,trace 7894,TravelSalesman,0,FALSE,FALSE,0.222222222,13.71176471
Normal,7942,trace 7895,NPCCoping,0,FALSE,FALSE,0,0.55
Normal,7952,trace 7896,LanguagesFS,0,FALSE,TRUE,0.108695652,30.84888889
Normal,7952,trace 7897,GrammarIntroFS,0,FALSE,TRUE,0.057142857,1614.770588
Normal,7952,trace 7899,SetDefFS,0,FALSE,TRUE,0,18.88571429
Normal,7952,trace 7900,SetNotationFS,0,FALSE,TRUE,0.037037037,13.35384615
Normal,7952,trace 7901,RelationsFS,0,FALSE,TRUE,0.111111111,12.95294118
Normal,7952,trace 7902,EquivFS,0,FALSE,TRUE,0,33.86666667
Credit Seeking,7952,trace 7903,DFAintroFS,0,FALSE,TRUE,0.709677419,76.47868852
Normal,7952,trace 7904,DFAadvancedFS,0,FALSE,TRUE,0,3665.4
Credit Seeking,7952,trace 7905,NFAFS,0,FALSE,TRUE,0.701492537,18.10909091
Normal,7952,trace 7906,NFAequivFS,0,FALSE,TRUE,0,0.033333333
Normal,7952,trace 7907,NFA2DFAlargeExFS,0,FALSE,TRUE,0.192307692,6.728
